OrderID,OrderDate,CustomerID,FirstName,LastName,Email,Gender,Age,City,ProductCode,ProductCategory,UnitPrice,Quantity,TotalAmount,PaymentMethod
1446,2024-02-07,27839,Tolonbay,Akdeniz,murit16@example.com,Male,41,Antalya,PRD-923,Books,3514.04,1,3514.04,Credit Card
1447,2024-07-02,26974,Oğulbaş,Yüksel,seyhanyaman@example.net,Female,58,Antalya,PRD-152,Clothing,4567.36,5,22836.8,Credit Card
1448,2024-06-01,26640,Şahat,Hayrioğlu,ymanco@example.net,Female,34,Istanbul,PRD-238,Beauty,4653.04,1,4653.04,Credit Card
1449,2024-12-05,24655,Umuşan,Demirel,ukoruturk@example.com,Female,59,Bursa,PRD-725,Toys,1250.22,4,5000.88,Credit Card
1450,2024-08-09,29909,Yertan,Yaman,meshur19@example.org,Male,50,Antalya,PRD-864,Home & Garden,949.0,5,4745.0,Credit Card
1451,2024-03-07,25055,Annak,Demir,alisikseven@example.com,Male,45,Bursa,PRD-340,Electronics,3383.8,3,10151.400000000001,Wire Transfer
1452,2024-11-28,22732,Günver,Akçay,sezerizgu@example.org,Female,26,Ankara,PRD-197,Clothing,1218.57,1,1218.57,Credit Card
1453,2024-06-28,26584,Deviner,Akdeniz,atilhan32@example.net,Female,37,Ankara,PRD-435,Toys,1011.18,4,4044.72,Wire Transfer
1454,2024-04-01,25542,Simber,Bilge,piransener@example.net,Male,62,Izmir,PRD-965,Beauty,1325.41,2,2650.82,Credit Card
1455,2024-04-30,29895,Barışcan,Çorlu,mujde71@example.net,Female,43,Izmir,PRD-146,Clothing,4463.56,2,8927.12,Credit Card
1456,2024-06-11,22465,Münif,Zorlu,wturk@example.net,Male,24,Istanbul,PRD-554,Electronics,744.62,4,2978.48,Credit Card
1457,2024-08-19,26841,Sahil,Yorulmaz,zihni37@example.org,Female,29,Izmir,PRD-927,Beauty,1687.52,5,8437.6,Wire Transfer
1458,2024-05-18,27144,Pesent,Şama,akcagunser@example.org,Male,27,Ankara,PRD-730,Beauty,1598.48,2,3196.96,Credit Card
1459,2024-08-17,26352,Ayten,Akçay,taylak11@example.net,Male,49,Izmir,PRD-169,Beauty,4100.95,4,16403.8,Wire Transfer
1460,2024-08-29,24396,Cenan,Yaman,gilman81@example.net,Male,53,Istanbul,PRD-364,Books,3838.49,2,7676.98,Wire Transfer
1461,2024-02-14,20190,Baturay,Durdu,feyha10@example.net,Female,31,Antalya,PRD-560,Home & Garden,3217.25,2,6434.5,Wire Transfer
1462,2024-06-05,20394,Savak,Ülker,neriban56@example.org,Male,54,Istanbul,PRD-757,Clothing,1291.66,3,3874.9800000000005,Wire Transfer
1463,2024-03-21,28035,Buşra,Yorulmaz,demirelsevindik@example.org,Female,44,Istanbul,PRD-676,Home & Garden,4034.82,2,8069.64,Credit Card
1464,2024-07-07,28695,Abdülhadi,Alemdar,mancoahter@example.org,Male,21,Konya,PRD-485,Books,2779.59,3,8338.77,Wire Transfer
1465,2024-10-15,20600,Yayak,Zengin,emirsandumanli@example.org,Female,55,Konya,PRD-643,Toys,1728.2,2,3456.4,Wire Transfer
1466,2024-12-15,26815,Soykut,Sakarya,birgit31@example.org,Female,49,Antalya,PRD-936,Toys,455.05,5,2275.25,Wire Transfer
1467,2024-07-25,28110,Salami,Tevetoğlu,erdoganhanbiken@example.net,Female,48,Antalya,PRD-490,Home & Garden,1114.99,3,3344.9700000000003,Credit Card
1468,2024-08-18,29052,Zelha,Korutürk,vaysalihsanoglu@example.com,Female,30,Antalya,PRD-779,Home & Garden,1871.0,1,1871.0,Wire Transfer
1469,2024-01-02,23025,Tüzenur,Hayrioğlu,firatergonul@example.net,Female,49,Adana,PRD-566,Beauty,759.19,2,1518.38,Credit Card
1470,2024-04-21,21951,Avşin,Akça,kaver93@example.com,Female,58,Ankara,PRD-417,Clothing,3101.25,1,3101.25,Wire Transfer
1471,2024-06-09,29698,Mükramin,İhsanoğlu,nurbanu83@example.org,Male,57,Istanbul,PRD-711,Beauty,25.79,1,25.79,Wire Transfer
1472,2024-04-29,27470,Koçkan,İnönü,cevheriyuksel@example.com,Male,49,Izmir,PRD-754,Home & Garden,2011.55,1,2011.55,Wire Transfer
1473,2024-03-10,20052,Altınbike,Zorlu,ulkerzekayi@example.org,Female,44,Adana,PRD-760,Beauty,3227.23,5,16136.15,Wire Transfer
1474,2024-10-30,26721,Gülsiye,Eraslan,cakdeniz@example.org,Female,40,Istanbul,PRD-159,Toys,437.04,3,1311.1200000000001,Credit Card
1475,2024-08-08,25563,Sırriye,Şama,ergenerakcay@example.com,Male,30,Izmir,PRD-603,Clothing,4812.45,3,14437.349999999999,Wire Transfer
1476,2024-03-28,26881,Dilfeza,Durdu,hakcay@example.net,Male,53,Bursa,PRD-435,Home & Garden,526.86,4,2107.44,Wire Transfer
1477,2024-12-29,21255,Ushan,Kısakürek,akbas37@example.com,Female,61,Adana,PRD-802,Electronics,3982.85,3,11948.55,Credit Card
1478,2024-11-01,26461,Bedri,Soylu,iklimyildirim@example.org,Male,65,Izmir,PRD-163,Clothing,1528.58,5,7642.9,Credit Card
1479,2024-10-03,28415,Ergün,Fırat,gokten31@example.com,Male,49,Istanbul,PRD-206,Toys,3551.99,2,7103.98,Wire Transfer
1480,2024-10-18,25922,İmam,Arsoy,firatkenter@example.com,Female,36,Bursa,PRD-159,Electronics,2232.38,3,6697.14,Wire Transfer
1481,2024-12-02,27201,Arıpınar,Şener,toganakdeniz@example.com,Female,63,Izmir,PRD-579,Beauty,3524.22,3,10572.66,Credit Card
1482,2024-11-01,27349,Alpin,Ergül,bilgeezgin@example.org,Male,44,Izmir,PRD-305,Toys,425.38,3,1276.1399999999999,Credit Card
1483,2024-12-03,21121,Gümüştekin,Eraslan,ozpetek72@example.net,Male,36,Adana,PRD-341,Beauty,4204.89,5,21024.45,Wire Transfer
1484,2024-08-03,28995,Orçin,Arslan,ertashidir@example.org,Male,41,Istanbul,PRD-620,Books,4112.42,5,20562.1,Credit Card
1485,2024-11-26,20937,Onuker,Akgündüz,nihsanoglu@example.org,Female,39,Adana,PRD-985,Beauty,3485.71,4,13942.84,Credit Card
1486,2024-05-15,20921,İldem,Korutürk,bilirdanis@example.org,Male,25,Adana,PRD-604,Electronics,715.27,5,3576.35,Credit Card
1487,2024-04-08,24360,Apaydın,Tarhan,ksakarya@example.net,Male,53,Istanbul,PRD-788,Electronics,4121.66,2,8243.32,Credit Card
1488,2024-03-20,27668,Ümmet,Arsoy,tutkundemirel@example.com,Male,33,Antalya,PRD-234,Electronics,2155.67,2,4311.34,Wire Transfer
1489,2024-03-10,27343,Oganer,Hayrioğlu,gabelduran@example.org,Male,29,Ankara,PRD-511,Clothing,4805.95,3,14417.849999999999,Wire Transfer
1490,2024-09-29,27929,Gönen,Sezer,tarhanozgur@example.com,Female,33,Antalya,PRD-635,Home & Garden,396.7,5,1983.5,Wire Transfer
1491,2024-11-23,23105,Risalet,Çetin,bicanyilmaz@example.org,Female,45,Adana,PRD-526,Electronics,3482.43,2,6964.86,Credit Card
1492,2024-11-27,29914,Fazul,Sezgin,yildirimalkor@example.com,Male,35,Bursa,PRD-206,Toys,3848.81,2,7697.62,Wire Transfer
1493,2024-12-19,25950,Muhammet,Şama,akgunduzdilder@example.org,Male,29,Istanbul,PRD-943,Books,168.85,4,675.4,Cash on Delivery
1494,2024-01-15,24187,Anargül,İhsanoğlu,yildizfirat@example.org,Female,64,Adana,PRD-745,Books,1293.34,5,6466.7,Wire Transfer
1495,2024-11-29,25218,Saydam,Sakarya,gulnaziye04@example.com,Female,61,Bursa,PRD-957,Clothing,1981.26,1,1981.26,Wire Transfer
1496,2024-12-06,26453,Remazan,Akçay,udemir@example.org,Male,34,Adana,PRD-968,Toys,1156.89,1,1156.89,Credit Card
1497,2024-05-01,22053,Özerdinç,Ülker,vafirulker@example.org,Male,52,Konya,PRD-975,Home & Garden,4719.17,4,18876.68,Wire Transfer
1498,2024-11-23,25519,İlteriş,Demirel,rehimeihsanoglu@example.com,Male,61,Bursa,PRD-986,Clothing,1169.07,3,3507.21,Wire Transfer
1499,2024-01-09,22229,Kamar,Şener,alemdarcopur@example.org,Female,19,Antalya,PRD-613,Beauty,797.52,5,3987.6,Wire Transfer
1500,2024-11-21,28385,Mükrüme,İhsanoğlu,easlan@example.com,Male,28,Istanbul,PRD-500,Clothing,4168.39,1,4168.39,Wire Transfer
1501,2024-09-24,26089,Adlan,Zorlu,senerbirben@example.net,Male,34,Antalya,PRD-983,Electronics,1408.62,5,7043.099999999999,Wire Transfer
1502,2024-04-18,25425,Mengüç,Tevetoğlu,durduvahittin@example.net,Male,27,Ankara,PRD-868,Electronics,2703.47,4,10813.88,Credit Card
1503,2024-06-24,20377,Server,Akçay,vakar@example.org,Male,37,Izmir,PRD-352,Home & Garden,3022.41,1,3022.41,Wire Transfer
1504,2024-03-22,27878,Vefia,Çetin,karadenizbeyda@example.net,Male,28,Istanbul,PRD-295,Home & Garden,1344.42,2,2688.84,Credit Card
1505,2024-07-21,26878,Semine,Manço,tacnurocalan@example.org,Female,18,Antalya,PRD-373,Toys,1189.51,1,1189.51,Credit Card
1506,2024-04-15,23640,Temime,Manço,akdenizruhsat@example.org,Female,32,Antalya,PRD-657,Clothing,1217.6,1,1217.6,Credit Card
1507,2024-11-25,24885,Yurttaş,Ertaş,kamaraslan@example.net,Male,49,Bursa,PRD-992,Beauty,505.82,2,1011.64,Wire Transfer
1508,2024-09-11,27280,Okgüçlü,Akar,alexandru07@example.net,Male,25,Bursa,PRD-273,Home & Garden,1352.25,5,6761.25,Wire Transfer
1509,2024-09-26,21311,Eroğul,Eraslan,uzbay97@example.org,Female,45,Bursa,PRD-523,Home & Garden,4086.22,1,4086.22,Credit Card
1510,2024-12-29,24542,Uğan,Akça,cevikozdurmus@example.net,Male,63,Ankara,PRD-283,Home & Garden,2228.02,4,8912.08,Credit Card
1511,2024-11-06,20539,Azettin,Yıldırım,firatgunsel@example.com,Female,42,Adana,PRD-598,Toys,4583.7,4,18334.8,Credit Card
1512,2024-10-25,21595,Eyyüp,Güçlü,ergul05@example.net,Male,18,Antalya,PRD-853,Electronics,4202.16,4,16808.64,Wire Transfer
1513,2024-09-21,24052,Hayel,Akar,merbaduran@example.com,Male,60,Istanbul,PRD-376,Books,4089.09,2,8178.18,Wire Transfer
1514,2024-03-15,20215,Nevsale,Çamurcuoğlu,rseven@example.net,Female,54,Izmir,PRD-622,Home & Garden,2228.44,2,4456.88,Credit Card
1515,2024-10-18,21959,Göken,Güçlü,sbilir@example.com,Male,30,Konya,PRD-769,Electronics,4689.79,2,9379.58,Wire Transfer
1516,2024-04-12,24183,Açılay,Manço,arslanaysuna@example.net,Female,61,Istanbul,PRD-520,Electronics,2844.79,2,5689.58,Wire Transfer
1517,2024-02-18,29691,Şennur,Erdoğan,durmuskalgay@example.net,Male,37,Istanbul,PRD-690,Electronics,3284.93,3,9854.789999999999,Credit Card
1518,2024-12-28,24164,Doğuhan,Gülen,akcacevale@example.com,Male,25,Adana,PRD-342,Home & Garden,4683.75,1,4683.75,Wire Transfer
1519,2024-03-24,25717,Şefi,Zengin,sarsoy@example.org,Female,27,Konya,PRD-346,Home & Garden,2788.25,5,13941.25,Credit Card
1520,2024-04-25,28718,Zaliha,İhsanoğlu,dsoylu@example.net,Female,56,Izmir,PRD-878,Toys,3927.51,1,3927.51,Wire Transfer
1521,2024-11-21,26974,Ruhugül,Gülen,rkaradeniz@example.net,Female,33,Istanbul,PRD-684,Books,1121.35,2,2242.7,Credit Card
1522,2024-12-30,25148,Çağveren,Durmuş,zenginhekime@example.com,Male,29,Bursa,PRD-566,Clothing,1791.53,4,7166.12,Credit Card
1523,2024-05-23,26565,Ağmur,Ergül,sevenfadila@example.net,Female,50,Izmir,PRD-625,Toys,854.06,1,854.06,Wire Transfer
1524,2024-10-05,24579,Nazimet,Dumanlı,aygonenc18@example.com,Female,34,Bursa,PRD-326,Clothing,3061.94,3,9185.82,Credit Card
1525,2024-06-09,20326,Mücellib,Akça,sensoyyurdaser@example.org,Male,56,Istanbul,PRD-418,Toys,2631.17,5,13155.85,Credit Card
1526,2024-09-20,23073,Seçgül,Türk,duyguhansafak@example.net,Female,29,Adana,PRD-781,Beauty,3737.42,5,18687.1,Wire Transfer
1527,2024-02-24,28619,Tuyuğ,Arslan,tuzeerzengin@example.net,Female,61,Istanbul,PRD-767,Toys,361.12,1,361.12,Credit Card
1528,2024-05-01,25973,Şafii,Aslan,eraslanyurdanur@example.com,Male,35,Antalya,PRD-899,Electronics,1299.72,4,5198.88,Credit Card
1529,2024-01-02,28967,Tansığ,Çamurcuoğlu,atevetoglu@example.org,Male,43,Adana,PRD-811,Clothing,1794.66,1,1794.66,Wire Transfer
1530,2024-01-01,22932,Yönetmen,Şama,gulfeza36@example.net,Male,37,Izmir,PRD-698,Toys,693.47,4,2773.88,Wire Transfer
1531,2024-11-25,25261,Dilara,Bilgin,eminekisakurek@example.net,Female,45,Ankara,PRD-890,Clothing,1674.27,5,8371.35,Credit Card
1532,2024-12-10,20801,Cihan,Sezer,isoylu@example.com,Female,20,Bursa,PRD-965,Clothing,1563.08,2,3126.16,Credit Card
1533,2024-01-08,21957,Baytal,Çorlu,mancoaripinar@example.net,Male,42,Ankara,PRD-233,Clothing,1640.27,3,4920.8099999999995,Wire Transfer
1534,2024-02-16,21432,Ercihan,Erdoğan,hasretakar@example.net,Female,31,Konya,PRD-353,Electronics,2497.77,4,9991.08,Wire Transfer
1535,2024-11-26,27652,Özalpsan,İhsanoğlu,akgunduzakboga@example.net,Female,45,Adana,PRD-967,Toys,2179.06,5,10895.3,Wire Transfer
1536,2024-08-07,24552,Ülfet,Alemdar,gulzadiyesafak@example.com,Male,42,Adana,PRD-603,Books,933.68,1,933.68,Credit Card
1537,2024-08-11,27200,Ermutlu,Gülen,zeraslan@example.net,Female,64,Antalya,PRD-209,Home & Garden,3376.15,4,13504.6,Wire Transfer
1538,2024-02-03,22499,Arpağ,Fırat,tugtas88@example.com,Female,20,Bursa,PRD-209,Toys,3388.29,5,16941.45,Credit Card
1539,2024-12-17,22588,Elöve,Zengin,akdenizmeshur@example.net,Male,29,Istanbul,PRD-319,Beauty,4396.26,3,13188.78,Wire Transfer
1540,2024-09-16,20866,Toktuğ,Alemdar,safakgurcuye@example.org,Female,20,Adana,PRD-520,Toys,2615.97,2,5231.94,Credit Card
1541,2024-04-05,24011,Veis,Akgündüz,kayit19@example.net,Female,36,Izmir,PRD-167,Beauty,3092.25,2,6184.5,Wire Transfer
1542,2024-07-17,22735,Abdülkerim,Akdeniz,sulhi18@example.net,Male,31,Konya,PRD-231,Clothing,4652.24,5,23261.199999999997,Credit Card
1543,2024-08-23,29389,Okbay,Bilgin,yilmazbenice@example.org,Male,50,Izmir,PRD-788,Beauty,3167.05,1,3167.05,Wire Transfer
1544,2024-08-30,21662,Aysema,Akgündüz,dyilmaz@example.net,Male,42,Konya,PRD-960,Toys,3042.58,5,15212.9,Wire Transfer
1545,2024-10-01,23615,Selatin,Soylu,ulkerozbay@example.org,Female,62,Konya,PRD-861,Home & Garden,1437.81,1,1437.81,Credit Card
1546,2024-12-24,21807,Aru,Yaman,balatekinmansiz@example.org,Female,41,Istanbul,PRD-891,Home & Garden,4017.71,2,8035.42,Wire Transfer
1547,2024-04-27,27772,Kâmil,Sezgin,hayrioglutugcan@example.com,Female,26,Ankara,PRD-757,Home & Garden,4037.75,4,16151.0,Wire Transfer
1548,2024-07-05,26320,Kerman,Çamurcuoğlu,gul91@example.com,Male,32,Izmir,PRD-562,Beauty,1321.12,2,2642.24,Wire Transfer
1549,2024-10-29,29073,Avşin,Aslan,elamiyehancer@example.org,Female,29,Ankara,PRD-689,Toys,2500.55,4,10002.2,Credit Card
1550,2024-06-17,23891,Mübetcel,Çamurcuoğlu,koruturksevketfeza@example.org,Female,54,Istanbul,PRD-838,Beauty,1642.84,3,4928.5199999999995,Credit Card
1551,2024-03-10,26172,Şali,Güçlü,gelengulbilgin@example.net,Male,43,Konya,PRD-815,Books,1631.88,2,3263.76,Wire Transfer
1552,2024-08-14,25334,Abuzar,Hayrioğlu,sirivanyilmaz@example.com,Male,43,Antalya,PRD-774,Toys,4285.49,1,4285.49,Credit Card
1553,2024-10-05,20391,Sücaettin,Kısakürek,ertasdamlanur@example.org,Male,53,Istanbul,PRD-779,Beauty,3792.54,2,7585.08,Credit Card
1554,2024-05-03,29847,Sanavber,Durmuş,erdoganmesude@example.net,Male,32,Bursa,PRD-606,Toys,4605.62,1,4605.62,Credit Card
1555,2024-03-01,26651,Henife,Karadeniz,bakgunduz@example.org,Male,50,Istanbul,PRD-496,Electronics,2111.21,2,4222.42,Wire Transfer
1556,2024-04-18,24171,Öktürk,Zengin,onsal24@example.net,Male,62,Izmir,PRD-512,Home & Garden,1086.13,1,1086.13,Wire Transfer
1557,2024-10-15,23655,Sencar,Durmuş,dogansah93@example.org,Male,57,Ankara,PRD-392,Books,1192.25,5,5961.25,Wire Transfer
1558,2024-11-07,29617,Enes,Öcalan,tercanocalan@example.com,Male,55,Ankara,PRD-717,Beauty,2009.2,1,2009.2,Credit Card
1559,2024-07-28,29523,Erensoy,Türk,qsama@example.com,Male,32,Antalya,PRD-653,Home & Garden,685.91,1,685.91,Credit Card
1560,2024-01-03,21256,Ferhan,Arslan,mufidehancer@example.com,Female,32,Izmir,PRD-567,Beauty,3807.07,2,7614.14,Wire Transfer
1561,2024-01-26,27655,Merzuk,Aslan,sezal33@example.org,Female,19,Ankara,PRD-678,Home & Garden,1889.22,5,9446.1,Wire Transfer
1562,2024-12-21,27284,Şüküfe,Güçlü,firatesref@example.com,Female,31,Bursa,PRD-674,Home & Garden,4122.94,2,8245.88,Credit Card
1563,2024-09-16,24761,Günver,Tevetoğlu,usakdeniz@example.com,Male,53,Antalya,PRD-465,Electronics,1375.82,3,4127.46,Wire Transfer
1564,2024-02-09,22084,Hümeyra,Yıldırım,fetullahsezer@example.com,Female,57,Adana,PRD-650,Beauty,1024.21,2,2048.42,Credit Card
1565,2024-01-01,24042,Zehranur,Akça,ulkersuleyla@example.org,Male,21,Istanbul,PRD-366,Electronics,3546.09,5,17730.45,Credit Card
1566,2024-08-26,24218,Semine,Arsoy,anargululker@example.net,Female,24,Bursa,PRD-188,Electronics,4953.23,2,9906.46,Credit Card
1567,2024-10-17,27012,Tolonbay,Dumanlı,aksuhaciali@example.net,Female,29,Izmir,PRD-349,Electronics,4734.57,4,18938.28,Wire Transfer
1568,2024-01-22,21761,Seyhan,Arslan,dikensezer@example.net,Female,51,Izmir,PRD-836,Clothing,705.53,2,1411.06,Credit Card
1569,2024-09-25,21602,Bişar,Zorlu,dergul@example.com,Female,20,Konya,PRD-498,Books,4544.37,4,18177.48,Wire Transfer
1570,2024-12-29,24332,Cezayir,Güçlü,soyluelamiye@example.org,Male,25,Istanbul,PRD-866,Clothing,3106.83,4,12427.32,Wire Transfer
1571,2024-12-07,24302,Şirivan,Sezgin,duranintihap@example.org,Female,22,Bursa,PRD-177,Toys,2076.71,3,6230.13,Wire Transfer
1572,2024-01-04,24237,Kâzime,Aksu,akarulugbey@example.net,Female,60,Istanbul,PRD-742,Home & Garden,3675.95,1,3675.95,Credit Card
1573,2024-01-31,24070,İntihap,Arsoy,mufidesafak@example.com,Male,32,Adana,PRD-135,Home & Garden,3243.27,1,3243.27,Wire Transfer
1574,2024-07-23,25791,Şahnuray,Sezgin,erdogantelim@example.net,Female,43,Ankara,PRD-160,Home & Garden,677.25,5,3386.25,Wire Transfer
1575,2024-09-03,25321,Abdülcemal,Demirel,revzayildirim@example.org,Female,51,Izmir,PRD-240,Toys,4917.38,1,4917.38,Wire Transfer
1576,2024-07-10,28219,Saire,Durdu,haksu@example.net,Male,47,Izmir,PRD-160,Home & Garden,4140.57,5,20702.85,Credit Card
1577,2024-08-06,23752,Eriş,Duran,koruturksuphi@example.org,Male,56,Antalya,PRD-100,Clothing,675.21,3,2025.63,Credit Card
1578,2024-03-14,28679,Vecide,Fırat,mahterzorlu@example.com,Male,27,Izmir,PRD-583,Electronics,1746.32,3,5238.96,Credit Card
1579,2024-08-03,29933,Çağa,Gülen,ersat09@example.com,Male,51,Izmir,PRD-840,Clothing,3012.68,2,6025.36,Wire Transfer
1580,2024-11-10,27262,Merba,Akgündüz,oakcay@example.com,Female,56,Bursa,PRD-719,Electronics,2595.33,4,10381.32,Credit Card
1581,2024-03-22,24863,Başok,Hayrioğlu,hayrioglutangul@example.com,Male,64,Adana,PRD-342,Clothing,4740.21,5,23701.05,Credit Card
1582,2024-03-21,23425,Cevale,Arsoy,beniceaslan@example.net,Male,46,Izmir,PRD-257,Electronics,1566.76,2,3133.52,Wire Transfer
1583,2024-07-17,27896,Mefharet,Yüksel,eakdeniz@example.com,Female,24,Antalya,PRD-522,Toys,1806.41,2,3612.82,Wire Transfer
1584,2024-08-05,21597,Hudavent,Duran,erogul88@example.org,Female,37,Adana,PRD-633,Toys,1616.95,2,3233.9,Credit Card
1585,2024-09-18,24568,Güverçin,Tarhan,asaletturk@example.com,Male,27,Adana,PRD-505,Beauty,2040.61,1,2040.61,Credit Card
1586,2024-03-26,27216,Yurtgüven,Çorlu,dinckol92@example.org,Female,34,Istanbul,PRD-390,Books,2140.27,2,4280.54,Wire Transfer
1587,2024-06-16,24745,Hurican,Yılmaz,sezeraygonenc@example.net,Female,38,Izmir,PRD-932,Books,1787.38,3,5362.14,Wire Transfer
1588,2024-03-05,28976,Ayduru,Demir,nerim34@example.org,Male,38,Ankara,PRD-133,Books,4612.49,4,18449.96,Credit Card
1589,2024-04-02,21977,Ürper,Ülker,banu05@example.net,Female,21,Antalya,PRD-175,Home & Garden,4384.7,1,4384.7,Credit Card
1590,2024-03-21,26923,Kelâmi,Öcalan,aytekihsanoglu@example.org,Male,56,Antalya,PRD-800,Books,4022.96,2,8045.92,Credit Card
1591,2024-09-01,20908,Gençay,Öcalan,aksuamac@example.org,Female,34,Adana,PRD-778,Books,4379.1,4,17516.4,Wire Transfer
1592,2024-10-31,28715,Temuçin,Akçay,abdulcemal66@example.org,Female,19,Adana,PRD-801,Electronics,841.25,3,2523.75,Wire Transfer
1593,2024-07-16,29237,Salami,Demir,turknuriyet@example.net,Male,33,Istanbul,PRD-652,Electronics,3256.1,3,9768.3,Credit Card
1594,2024-06-25,23052,Köktaş,Korutürk,pakcay@example.com,Female,27,Bursa,PRD-839,Beauty,3578.02,5,17890.1,Wire Transfer
1595,2024-06-29,23628,İlklima,Karadeniz,ocalanselmin@example.com,Female,32,Istanbul,PRD-722,Clothing,2668.25,3,8004.75,Credit Card
1596,2024-09-27,24955,Merdi,Yüksel,safakseyyide@example.net,Female,50,Izmir,PRD-959,Home & Garden,3700.29,4,14801.16,Wire Transfer
1597,2024-03-25,22177,Nurcan,Yaman,vezat41@example.com,Female,35,Adana,PRD-644,Toys,4939.95,1,4939.95,Wire Transfer
1598,2024-02-15,28842,Semender,Akçay,sematdurmus@example.org,Female,45,Izmir,PRD-468,Clothing,1739.22,3,5217.66,Wire Transfer
1599,2024-10-08,27179,Öryürek,Çetin,yarsoy@example.net,Female,22,Istanbul,PRD-830,Home & Garden,3545.58,5,17727.9,Wire Transfer
1600,2024-02-21,21456,Harbinaz,Şafak,umman59@example.net,Female,60,Ankara,PRD-423,Books,3779.13,2,7558.26,Wire Transfer
1601,2024-06-18,24131,Elvan,Çorlu,sahiryaman@example.org,Male,24,Ankara,PRD-278,Beauty,2190.78,1,2190.78,Wire Transfer
1602,2024-11-23,29389,Mecit,Gülen,okgucludumanli@example.org,Male,41,Konya,PRD-919,Books,683.2,5,3416.0,Credit Card
1603,2024-08-22,26766,Ürfettin,Akçay,yamanvedat@example.com,Female,33,Adana,PRD-216,Books,2007.17,1,2007.17,Wire Transfer
1604,2024-02-19,22520,Sebattin,Yüksel,eraslanakoz@example.com,Female,62,Adana,PRD-682,Toys,1060.15,1,1060.15,Credit Card
1605,2024-12-23,21333,Feden,Akçay,hanceryucel@example.com,Female,22,Ankara,PRD-994,Clothing,667.49,4,2669.96,Credit Card
1606,2024-02-08,23254,Işin,Şama,bdumanli@example.com,Male,23,Antalya,PRD-265,Toys,635.85,5,3179.25,Credit Card
1607,2024-03-12,27302,Kibar,Yaman,gulfezakaradeniz@example.org,Female,37,Ankara,PRD-510,Toys,4716.24,5,23581.199999999997,Credit Card
1608,2024-02-20,26046,Hayali,Öcalan,hasbekbilgin@example.org,Female,46,Istanbul,PRD-894,Electronics,4306.23,3,12918.689999999999,Credit Card
1609,2024-09-08,25982,Sudi,Sakarya,agbegim68@example.com,Female,36,Istanbul,PRD-364,Clothing,4055.8,5,20279.0,Credit Card
1610,2024-02-02,26386,Eskinalp,Soylu,eraslanozkent@example.com,Male,41,Antalya,PRD-426,Beauty,3944.76,1,3944.76,Wire Transfer
1611,2024-12-25,27311,Özgür,Şener,gunselyildirim@example.net,Male,36,Adana,PRD-706,Beauty,3634.5,2,7269.0,Wire Transfer
1612,2024-07-20,28355,Beray,Durmuş,gokperiduran@example.org,Female,23,Konya,PRD-608,Toys,148.49,2,296.98,Wire Transfer
1613,2024-12-07,28517,Bergen,Erdoğan,eyaman@example.net,Male,57,Bursa,PRD-601,Home & Garden,3065.56,5,15327.8,Credit Card
1614,2024-05-15,29852,Borataş,Tarhan,ebayilmaz@example.com,Female,61,Bursa,PRD-801,Clothing,2602.14,5,13010.699999999999,Credit Card
1615,2024-10-29,27586,Semrin,Bilgin,gcamurcuoglu@example.org,Female,36,Bursa,PRD-203,Beauty,1937.16,5,9685.800000000001,Credit Card
1616,2024-10-14,22455,Yazganalp,Fırat,gulbayruhan@example.net,Female,27,Bursa,PRD-123,Clothing,3108.37,3,9325.11,Credit Card
1617,2024-02-14,21073,Gençay,Duran,akarnurkan@example.net,Female,46,Konya,PRD-104,Home & Garden,2817.55,2,5635.1,Wire Transfer
1618,2024-07-25,23896,Akınal,Korutürk,aytoz42@example.com,Male,30,Adana,PRD-641,Beauty,1551.94,3,4655.82,Credit Card
1619,2024-08-26,29995,Fehmiye,Gülen,gulennurhayet@example.net,Male,53,Antalya,PRD-408,Beauty,33.42,5,167.10000000000002,Cash on Delivery
1620,2024-11-28,25750,Dilder,Şama,gazel24@example.org,Male,52,Antalya,PRD-369,Home & Garden,529.67,5,2648.35,Wire Transfer
1621,2024-11-03,20000,Sevginur,Tevetoğlu,emrullahdumanli@example.org,Male,54,Konya,PRD-406,Electronics,4801.87,5,24009.35,Wire Transfer
1622,2024-11-19,21045,Yosma,Tarhan,alizeeraslan@example.net,Female,47,Konya,PRD-690,Electronics,156.61,3,469.83000000000004,Wire Transfer
1623,2024-05-26,27539,Celilay,Gülen,atarhan@example.com,Female,20,Izmir,PRD-476,Electronics,3801.43,4,15205.72,Wire Transfer
1624,2024-08-23,28471,Şehza,Manço,mancosavni@example.net,Female,54,Konya,PRD-848,Electronics,2718.23,4,10872.92,Wire Transfer
1625,2024-12-22,24073,Yönetmen,Arslan,durduaytek@example.net,Male,49,Istanbul,PRD-124,Clothing,2138.01,2,4276.02,Wire Transfer
1626,2024-12-05,27548,Milay,Manço,konguralpdemirel@example.org,Male,60,Istanbul,PRD-865,Books,2216.67,5,11083.35,Wire Transfer
1627,2024-03-10,28100,Batırhan,Akça,duranugur@example.com,Male,29,Antalya,PRD-718,Electronics,3560.35,5,17801.75,Credit Card
1628,2024-10-19,22131,Atilhan,Yılmaz,demirelyeneral@example.org,Male,28,Istanbul,PRD-563,Home & Garden,1822.47,5,9112.35,Credit Card
1629,2024-12-21,26290,Mehmetzahir,Şensoy,dumanlirohat@example.com,Male,63,Bursa,PRD-972,Books,728.98,4,2915.92,Wire Transfer
